;product_id;purchase_date;client_code
15087;A24787547;20190130;308
15088;A24787547;20190130;308
15089;A24787547;20190214;308
15090;A24787547;20190214;308
15091;A24787547;20190220;308
15092;A24787547;20190220;308
15093;A24787547;20190130;308
15094;A24787547;20190130;308
15095;A24787547;20190214;308
15096;A24787547;20190214;308
15097;A24787547;20190220;308
15098;A24787547;20190220;308
15099;A24787547;20190130;308
15100;A26684930;20190125;308
15101;A26684930;20190125;308
15102;A26694523;20190125;308
15103;A26592046;20190130;308
15104;A26592046;20190214;308
15105;A26592046;20190214;308
15106;A26592046;20190220;308
15107;A26592046;20190220;308
15108;A26592046;20190130;308
15109;A26592046;20190130;308
15110;A26592046;20190214;308
15111;A26592046;20190214;308
15112;A26592046;20190220;308
15113;A26592046;20190220;308
15114;A26592046;20190130;308
15115;A26591920;20190301;308
15116;A26591920;20190301;308
15117;A26592117;20190125;308
15118;A26592117;20190125;308
15119;A27026139;20190301;308
15120;A27026139;20190125;308
15121;A25805417;20190125;308
15122;A26609902;20190125;308
15123;A25266235;20190301;308
15124;A25266235;20190125;308
15125;A26069525;20190301;308
15126;A26069525;20190125;308
15127;A26069531;20190301;308
15128;A26069531;20190125;308
15129;A27176143;20190130;308
15130;A27176143;20190214;308
15131;A27176143;20190214;308
15132;A27176143;20190220;308
15133;A27176143;20190220;308
15134;A27176143;20190130;308
15135;A26786272;20190301;308
15136;A27653890;20190130;308
15137;A27653890;20190214;308
15138;A27653890;20190214;308
15139;A27653890;20190220;308
15140;A27653890;20190220;308
15141;A27653890;20190130;308
15142;MP_0011922_05586403;20190125;308
15143;MP_0011922_05586503;20190125;308
15144;A26667425;20190130;308
15145;A26667425;20190214;308
15146;A26667425;20190214;308
15147;A26667425;20190220;308
15148;A26667425;20190220;308
15149;A26667425;20190130;308
15150;A26667425;20190130;308
15151;A26667425;20190214;308
15152;A26667425;20190214;308
15153;A26667425;20190220;308
15154;A26667425;20190220;308
15155;A26667425;20190130;308
15156;A28348476;20190301;308
15157;A25593203;20190130;308
15158;A25593203;20190214;308
15159;A25593203;20190214;308
15160;A25593203;20190220;308
15161;A25593203;20190220;308
15162;A25593203;20190130;308
15163;A27781584;20190301;308
15164;A27781584;20190301;308
15165;A27781584;20190125;308
15166;A27985633;20190301;308
15167;A28213659;20190301;308
15168;A28536801;20190130;308
15169;A28536801;20190214;308
15170;A28536801;20190214;308
15171;A28536801;20190220;308
15172;A28536801;20190220;308
15173;A28536801;20190130;308
15174;A28675230;20190301;308
15175;A26599080;20190130;308
15176;A26599080;20190214;308
15177;A26599080;20190214;308
15178;A26599080;20190220;308
15179;A26599080;20190220;308
15180;A26599080;20190130;308
15181;A26599080;20190301;308
15182;A25940143;20190130;308
15183;A25940143;20190214;308
15184;A25940143;20190214;308
15185;A25940143;20190220;308
15186;A25940143;20190220;308
15187;A25940143;20190130;308
15188;A25805509;20190125;308
15189;A28781794;20190130;308
15190;A28781794;20190214;308
15191;A28781794;20190214;308
15192;A28781794;20190220;308
15193;A28781794;20190220;308
15194;A28781794;20190130;308
15195;A28304619;20190130;308
15196;A28304619;20190214;308
15197;A28304619;20190214;308
15198;A28304619;20190220;308
15199;A28304619;20190220;308
15200;A28304619;20190130;308
15201;A28304619;20190301;308
15202;A28388704;20190130;308
15203;A28388704;20190214;308
15204;A28388704;20190214;308
15205;A28388704;20190220;308
15206;A28388704;20190220;308
15207;A28388704;20190130;308
15208;A28739805;20190306;309
15209;MP_0001326_KENL12LAABN;20190118;310
15210;MP_0001326_KENJ23JD0828;20190118;310
15211;MP_0001326_KENP10108;20190118;310
15212;MP_0001326_KENC270333;20190118;310
15213;MP_0001326_KENC310625;20190118;310
15214;MP_0001326_KENC360333;20190118;310
15215;MP_0001326_KENC40AAOB;20190118;310
15216;MP_0001326_KEND20625;20190118;310
15217;MP_0001326_KENG130333;20190118;310
15218;MP_0001326_KENG130625;20190118;310
15219;A26133378;20190118;310
15220;A26133681;20190118;310
15221;A26276838;20190118;310
15222;A26276856;20190118;310
15223;A26133354;20190118;310
15224;A26133603;20190118;310
15225;A14374779;20190118;310
15226;A29057071;20190118;310
15227;A27342829;20190118;310
15228;A23879675;20190118;310
15229;A26068655;20190118;310
15230;A26730327;20190118;310
15231;A28386785;20190306;311
15232;A27225328;20190306;311
15233;A25987090;20190306;311
15234;MP_0014166_98gt65;20190306;311
15235;A25280755;20190306;311
15236;A24225599;20190306;311
15237;A24225817;20190306;311
15238;A24293366;20190306;311
15239;A26878798;20190116;312
15240;A28258293;20190116;312
15241;A28258293;20190202;312
15242;A28258293;20190202;312
15243;A28258293;20190202;312
15244;A27095068;20190116;312
15245;A27095068;20190202;312
15246;A27095068;20190202;312
15247;A27095068;20190202;312
15248;A26878244;20190202;312
15249;A26878244;20190202;312
15250;A26878244;20190202;312
15251;A26878338;20190116;312
15252;A26878374;20190116;312
15253;A25170923;20190202;312
15254;A25170923;20190202;312
15255;A25170923;20190202;312
15256;MP_0990051_1201156212;20190116;312
15257;A25394795;20190202;312
15258;A25394795;20190202;312
15259;A25394795;20190202;312
15260;A27460221;20190116;312
15261;A26377572;20190116;312
15262;A26377572;20190202;312
15263;A26377572;20190202;312
15264;A26377572;20190202;312
15265;A27296548;20190116;312
15266;A26058120;20190116;312
15267;A26058120;20190202;312
15268;A26058120;20190202;312
15269;A26058120;20190202;312
15270;A25747127;20190202;312
15271;A25747127;20190202;312
15272;A25747127;20190202;312
15273;MP_0436790_C00000N2RJ10;20190116;312
15274;MP_0436790_C00000N2RJ10;20190116;312
15275;A27425373;20190116;312
15276;MP_0659870_3364;20190116;312
15277;MP_0659870_3441;20190116;312
15278;MP_0659870_2497;20190202;312
15279;MP_0659870_2497;20190202;312
15280;MP_0659870_2497;20190202;312
15281;MP_0659870_2497;20190202;312
15282;MP_0659870_2497;20190202;312
15283;MP_0659870_2497;20190202;312
15284;A25420539;20190116;312
15285;A27100405;20190116;312
15286;A27100405;20190116;312
15287;MP_0659870_3196;20190202;312
15288;MP_0659870_3196;20190202;312
15289;MP_0659870_3196;20190202;312
15290;A24935730;20190116;312
15291;A27100491;20190116;312
15292;A25945761;20190116;312
15293;A25945761;20190202;312
15294;A25945761;20190202;312
15295;A25945761;20190202;312
15296;MP_0664086_187969;20190116;312
15297;MP_0659870_3446;20190116;312
15298;A19842361;20190116;312
15299;A22104971;20190116;312
15300;A22104973;20190116;312
15301;A26498590;20190116;312
15302;A22439135;20190116;312
15303;A26312063;20190202;312
15304;A26312063;20190202;312
15305;A26312063;20190202;312
15306;A26312117;20190202;312
15307;A26312117;20190202;312
15308;A26312117;20190202;312
15309;A28368220;20190116;312
15310;A27008874;20190202;312
15311;A27008874;20190202;312
15312;A27008874;20190202;312
15313;A27008875;20190202;312
15314;A27008875;20190202;312
15315;A27008875;20190202;312
15316;A27008876;20190202;312
15317;A27008876;20190202;312
15318;A27008876;20190202;312
15319;MP_0659870_3194;20190202;312
15320;MP_0659870_3194;20190202;312
15321;MP_0659870_3194;20190202;312
15322;A24927071;20190116;312
15323;MP_0427542_C00000MSZ81;20190202;312
15324;MP_0427542_C00000MSZ81;20190202;312
15325;MP_0427542_C00000MSZ81;20190202;312
15326;MP_0427542_C00000MSZ81;20190116;312
15327;MP_0427542_C00000MT0V2;20190202;312
15328;MP_0427542_C00000MT0V2;20190202;312
15329;MP_0427542_C00000MT0V2;20190202;312
15330;MP_0427542_C00000MT1B0;20190202;312
15331;MP_0427542_C00000MT1B0;20190202;312
15332;MP_0427542_C00000MT1B0;20190202;312
15333;A18142613;20190116;312
15334;A18142637;20190116;312
15335;A26878867;20190306;313
15336;A27506842;20190306;314
15337;A27506842;20190109;315
15338;A27223126;20190109;315
15339;A27506842;20190217;316
15340;A27668191;20190217;316
15341;A28619924;20190217;316
15342;A28771140;20190217;316
15343;A26924193;20190217;316
15344;A26924398;20190217;316
15345;MP_0004797_INS19001VEMI;20190217;316
15346;A27095197;20190217;316
15347;A27107430;20190217;316
15348;A27107430;20190217;316
15349;A27223895;20190217;316
15350;A28483117;20190217;316
15351;MP_0143040_PV19864090200;20190217;316
15352;MP_0143040_PV19864090201;20190217;316
15353;MP_0143040_PV19864090203;20190217;316
15354;MP_0143040_PV19864090205;20190217;316
15355;MP_0143040_PV19864090206;20190217;316
15356;MP_0143040_PV19864090215;20190217;316
15357;MP_0478735_21962011NEGRO;20190217;316
15358;A28409760;20190217;316
15359;A28409779;20190217;316
15360;A28409779;20190217;316
15361;MP_0314468_B220910211;20190217;316
15362;A27289744;20190217;316
15363;A26924193;20190306;317
15364;A27373024;20190306;317
15365;MP_0109561_163489CR;20190306;317
15366;A24598505;20190108;317
15367;A26768230;20190306;317
15368;A27373982;20190108;317
15369;A27373982;20190306;317
15370;A27373991;20190306;317
15371;MP_0546176_01705;20190108;317
15372;MP_0546176_03010;20190108;317
15373;MP_0546176_02913;20190108;317
15374;MP_0546176_01149;20190108;317
15375;MP_0546176_04105;20190108;317
15376;MP_0546176_03695;20190108;317
15377;A28401621;20190306;317
15378;A28401621;20190306;317
15379;A28401621;20190306;317
15380;MP_0546176_01175;20190108;317
15381;A26497791;20190108;317
15382;A26497794;20190108;317
15383;A26132990;20190306;317
15384;A26924193;20190303;318
15385;A26923971;20190303;318
15386;A26923978;20190303;318
15387;A24791135;20190303;318
15388;A26421187;20190303;318
15389;A21650171;20190303;318
15390;A24855329;20190303;318
15391;A7254919;20190303;318
15392;A25180146;20190303;318
15393;A25180148;20190303;318
15394;A7260207;20190303;318
15395;A18673687;20190303;318
15396;A16028943;20190303;318
15397;A27107430;20190306;319
15398;A27107430;20190306;319
15399;A26983759;20190306;319
15400;A27045306;20190306;319
15401;MP_0010137_7001968100001;20190306;319
15402;MP_0990051_1214080000;20190306;319
15403;MP_0990051_1207050000;20190306;319
15404;A25280755;20190306;319
15405;A25280755;20190306;319
15406;MP_0555938_00SM5W0IATU02;20190306;319
15407;A27107430;20190306;320
15408;A27107430;20190306;320
15409;A27460874;20190116;321
15410;A27255707;20190116;321
15411;A24669321;20190116;321
15412;A25424766;20190116;321
15413;A24906292;20190116;321
15414;A24688292;20190116;321
15415;A25174492;20190116;321
15416;A25174535;20190116;321
15417;A24971446;20190116;321
15418;A24996436;20190116;321
15419;A24996431;20190116;321
15420;A25174897;20190116;321
15421;A28733130;20190306;322
15422;A26424643;20190306;322
15423;MP_0990051_1201159062;20190306;322
15424;A25315775;20190306;322
15425;MP_0015753_118PV;20190306;322
15426;MP_0015753_50PV;20190306;322
15427;MP_0015753_54PV;20190306;322
15428;MP_0131433_AD01142;20190306;322
15429;A28733792;20190306;323
15430;A28733792;20190306;323
15431;A25522940;20190306;323
15432;A26793572;20190306;323
15433;A13381346;20190306;323
15434;A27035358;20190306;323
15435;A27153626;20190306;323
15436;A27153634;20190306;323
15437;A27174735;20190306;323
15438;A27174737;20190306;323
15439;A27511136;20190306;323
15440;A27511565;20190306;323
15441;A27511684;20190306;323
15442;A27031032;20190306;323
15443;A27031083;20190306;323
15444;A14564415;20190306;323
15445;A23354859;20190306;323
15446;A28140562;20190226;324
15447;A28258293;20190226;324
15448;A26878244;20190226;324
15449;A26878374;20190226;324
15450;A26711854;20190109;324
15451;A27969348;20190109;324
15452;MP_0014166_DRESS3871Plata;20190312;324
15453;MP_0014166_DRESS3872Amarillo;20190312;324
15454;MP_0014166_DRESS3872Rojo;20190312;324
15455;MP_0014166_DRESS3874Azul;20190312;324
15456;MP_0014166_DRESS3875Azul;20190312;324
15457;MP_0014166_DRESS3875Natural;20190312;324
15458;A26312227;20190228;324
15459;A27503231;20190109;324
15460;A27503231;20190109;324
15461;A28179034;20190109;324
15462;A28179034;20190109;324
15463;A28191613;20190109;324
15464;A28443936;20190109;324
15465;A25969064;20190109;324
15466;A25969197;20190228;324
15467;A25969197;20190109;324
15468;A25969197;20190228;324
15469;A25969197;20190109;324
15470;A25781144;20190217;324
15471;A26618055;20190217;324
15472;A25326678;20190220;324
15473;A25747127;20190226;324
15474;A27968007;20190228;324
15475;A27968007;20190312;324
15476;A27967635;20190109;324
15477;A26710350;20190228;324
15478;A26710892;20190109;324
15479;A26720184;20190228;324
15480;A28621242;20190109;324
15481;MP_0550715_0074599301;20190226;324
15482;A28782323;20190226;324
15483;A28782334;20190226;324
15484;A21442841;20190217;324
15485;A25549327;20190228;324
15486;A25549323;20190228;324
15487;MP_0499400_33201;20190220;324
15488;MP_0499400_33287;20190220;324
15489;A25684434;20190117;324
15490;MP_0011922_06640604;20190226;324
15491;MP_0011922_06642101;20190220;324
15492;A27978425;20190109;324
15493;A27978864;20190226;324
15494;A27959325;20190226;324
15495;A27959325;20190217;324
15496;A27959331;20190217;324
15497;A27959341;20190226;324
15498;A26284268;20190226;324
15499;MP_0011922_06636402;20190220;324
15500;MP_0011922_06636403;20190226;324
15501;MP_0011922_04844101;20190220;324
15502;MP_0011922_04855901;20190226;324
15503;MP_0499400_33018;20190228;324
15504;MP_0499400_33022;20190228;324
15505;MP_0499400_33345;20190117;324
15506;MP_0499400_33353;20190117;324
15507;MP_0499400_33354;20190117;324
15508;MP_0021725_HI87444C001;20190226;324
15509;A26133332;20190226;324
15510;A25640043;20190117;324
15511;A25640304;20190117;324
15512;A25684498;20190117;324
15513;A22233963;20190117;324
15514;A22245722;20190117;324
15515;MP_0110601_C00000N1C100;20190228;324
15516;MP_0110601_C00000N1C100;20190226;324
15517;A26385554;20190117;324
15518;A26385560;20190117;324
15519;A28545845;20190217;324
15520;A28545846;20190217;324
15521;A28546016;20190217;324
15522;A28546017;20190217;324
15523;A28546035;20190217;324
15524;A28546036;20190217;324
15525;A28546038;20190217;324
15526;A28263257;20190217;324
15527;A28263258;20190217;324
15528;A28263259;20190217;324
15529;A22321452;20190217;324
15530;A22321454;20190217;324
15531;A22321459;20190217;324
15532;MP_0478263_30H7GZ5T6A2297;20190228;324
15533;A27689876;20190220;324
15534;MP_0331199_P57070;20190109;324
15535;A25931564;20190220;324
15536;A25037962;20190228;324
15537;A25037962;20190228;324
15538;A27182204;20190109;324
15539;A25549330;20190228;324
15540;A25549321;20190228;324
15541;A15653210;20190226;324
15542;A26032874;20190117;324
15543;A26555087;20190117;324
15544;A28582806;20190109;324
15545;A27979718;20190228;324
15546;A27979736;20190228;324
15547;A27979756;20190228;324
15548;A27979780;20190228;324
15549;A27979813;20190228;324
15550;A27979830;20190228;324
15551;A27979839;20190228;324
15552;A27979865;20190228;324
15553;A27979871;20190228;324
15554;A25319579;20190312;324
15555;A22019418;20190217;324
15556;A28198414;20190312;324
15557;A28198419;20190312;324
15558;A26254643;20190117;324
15559;A12211311;20190117;324
15560;MP_0499400_33436;20190117;324
15561;MP_0499400_33437;20190117;324
15562;MP_0499400_33438;20190117;324
15563;MP_0499400_33439;20190117;324
15564;MP_0499400_33440;20190117;324
15565;A21821957;20190217;324
15566;A21821957;20190217;324
15567;MP_0109561_162143PR;20190220;324
15568;MP_0109561_158787PR;20190228;324
15569;MP_0109561_158787PR;20190220;324
15570;A23689529;20190109;324
15571;A23689536;20190109;324
15572;A26183097;20190109;324
15573;A28151615;20190220;324
15574;A28151618;20190220;324
15575;A28140562;20190305;325
15576;A28006601;20190305;325
15577;A28006677;20190305;325
15578;A28006711;20190305;325
15579;A28008975;20190305;325
15580;A28011384;20190305;325
15581;A28142702;20190305;325
15582;A28143058;20190305;325
15583;A28006114;20190305;325
15584;A28006641;20190305;325
15585;A26335619;20190305;325
15586;A22672857;20190305;325
15587;A22672869;20190305;325
15588;A1626972;20190305;325
15589;A1626972;20190305;325
15590;A28258213;20190306;326
15591;A28677157;20190306;326
15592;A27152923;20190306;327
15593;A18312506;20190306;327
15594;A22836627;20190306;327
15595;A27492081;20190306;327
15596;A27492135;20190306;327
15597;A27491811;20190306;327
15598;A19154325;20190306;327
15599;A27255663;20190306;327
15600;A27260283;20190225;328
15601;MP_0990051_1201156212;20190306;328
15602;A27225089;20190225;328
15603;A26595481;20190225;328
15604;A27412058;20190225;328
15605;A20807415;20190306;328
15606;A27288073;20190225;328
15607;A28668942;20190225;328
15608;A27261350;20190219;329
15609;A27045306;20190219;329
15610;A26878338;20190219;329
15611;A25747127;20190219;329
15612;A27296038;20190219;329
15613;A27261384;20190306;330
15614;MP_0124222_132427;20190306;330
15615;MP_0453860_19P018A;20190306;330
15616;MP_0453860_19P023A;20190306;330
15617;MP_0518464_C00000RPRJ30;20190306;330
15618;MP_0672428_V19ABO03175;20190306;330
15619;MP_0672428_V19IIO05175n;20190306;330
15620;MP_0672428_V19JBO03175;20190306;330
15621;MP_0672428_V19JIO03175n;20190306;330
15622;MP_0672428_V19NIO05175n;20190306;330
15623;MP_0124222_132427A;20190306;330
15624;A26983759;20190107;331
15625;A25390689;20190124;331
15626;MP_0499400_33042;20190124;331
15627;MP_0499400_33307;20190107;331
15628;MP_0499400_33316;20190107;331
15629;MP_0499400_33326;20190107;331
15630;A26783230;20190124;331
15631;A26310182;20190201;331
15632;A26310225;20190201;331
15633;A26310239;20190201;331
15634;MP_0131268_AP09443;20190107;331
15635;A11066290;20190107;331
15636;A24959188;20190112;331
15637;A24959188;20190112;331
15638;A25373736;20190124;331
15639;A20497783;20190124;331
15640;A26409627;20190124;331
15641;A27954824;20190107;331
15642;A27959185;20190107;331
15643;A26027948;20190107;331
15644;A23127184;20190124;331
15645;A24482028;20190124;331
15646;A20839035;20190107;331
15647;A24669670;20190124;331
15648;A25594225;20190201;331
15649;A25594225;20190201;331
15650;A4364676;20190124;331
15651;A26315707;20190107;331
15652;A28140444;20190306;332
15653;A27925256;20190104;333
15654;A27925239;20190104;333
15655;A27925198;20190104;333
15656;A27925172;20190104;333
15657;A27925209;20190104;333
15658;A27925230;20190104;333
15659;A28331277;20190226;333
15660;A26294737;20190303;333
15661;A26294710;20190303;333
15662;A26294703;20190303;333
15663;A26308063;20190303;333
15664;A28327338;20190104;333
15665;A28327376;20190104;333
15666;A28329510;20190104;333
15667;A28329565;20190104;333
15668;A28331279;20190226;333
15669;A28331334;20190226;333
15670;A28326303;20190303;333
15671;A28326317;20190303;333
15672;A28326339;20190303;333
15673;A28326351;20190303;333
15674;A28326363;20190303;333
15675;A28326393;20190303;333
15676;A28329746;20190104;333
15677;A28331143;20190104;333
15678;A28331353;20190226;333
15679;A28331356;20190226;333
15680;A28331380;20190226;333
15681;A28331408;20190226;333
15682;A28331414;20190226;333
15683;A28331421;20190226;333
15684;A28331459;20190226;333
15685;A28059880;20190226;333
15686;A26292008;20190303;333
15687;A8354301;20190226;333
15688;MP_0436790_C00000LT4310;20190226;333
15689;MP_0436790_C00000LT4311;20190226;333
15690;MP_0500744_C000004KCW40;20190226;333
15691;A27261156;20190303;333
15692;A12968148;20190303;333
15693;MP_0462622_C00000CHZG91;20190226;333
15694;A25838417;20190303;333
15695;MP_0149286_PTEU0281;20190303;333
15696;A17575757;20190303;333
15697;MP_0149286_PTEU0271;20190303;333
15698;A25563312;20190303;333
15699;MP_0149286_PBEU0113;20190303;333
15700;MP_0149286_PTEU0280;20190303;333
15701;MP_0226381_ML822VT28;20190303;333
15702;A27225611;20190303;333
15703;A27280800;20190303;333
15704;A9008265;20190215;333
15705;A9008281;20190215;333
15706;A28208211;20190215;333
15707;A28208231;20190215;333
15708;A28208245;20190215;333
15709;A28208272;20190215;333
15710;A28208287;20190215;333
15711;A26296574;20190303;333
15712;A26097551;20190303;333
15713;A28255114;20190306;334
15714;MP_0007300_C00000MJ0280;20190306;334
15715;A26260007;20190306;334
15716;MP_0990051_1204629064;20190306;335
15717;MP_0990051_1204629064;20190306;335
15718;MP_0990051_1207050000;20190306;336
15719;A24493666;20190306;336
15720;A20029692;20190306;336
15721;A25942943;20190306;336
15722;A27029589;20190306;336
15723;A27029620;20190306;336
15724;A27029653;20190306;336
15725;A27029673;20190306;336
15726;A27028324;20190306;336
15727;A27028324;20190306;336
15728;A27028733;20190306;336
15729;A27028814;20190306;336
15730;A27029302;20190306;336
15731;A28174201;20190306;336
15732;A28174216;20190306;336
15733;A28174216;20190306;336
15734;A27026985;20190306;336
15735;A11838269;20190306;336
15736;A11838516;20190306;336
15737;MP_0538405_VDZ3BLK;20190306;336
15738;MP_0538405_L526QP01;20190306;336
15739;A27095068;20190306;337
15740;A27095073;20190306;337
15741;A27095095;20190306;337
15742;A26805434;20190306;337
15743;A28094188;20190306;337
15744;A27442765;20190306;337
15745;A27442765;20190306;337
15746;A27764911;20190306;337
15747;A27720970;20190306;337
15748;A27720986;20190306;337
15749;A27765170;20190306;337
15750;MP_0436790_C00000N2RJ10;20190306;337
15751;MP_0436790_C00000N2RJ10;20190306;337
15752;A24055660;20190306;337
15753;A3395317;20190306;337
15754;A13373294;20190306;337
15755;MP_0664086_187969;20190306;337
15756;A25276577;20190306;337
15757;A22111359;20190306;337
15758;A13373287;20190306;337
15759;A27095068;20190306;338
15760;A27296038;20190306;338
15761;A27095068;20190306;339
15762;A26725691;20190306;340
15763;A26725691;20190305;341
15764;A25253496;20190305;341
15765;A20799790;20190305;341
15766;A24493741;20190305;341
15767;A26878199;20190306;342
15768;A26878199;20190306;342
15769;A24035223;20190306;342
15770;A9281839;20190306;342
15771;A9281839;20190306;342
15772;A21112357;20190306;342
15773;A21112357;20190306;342
15774;A21112357;20190306;342
15775;A21112357;20190306;342
15776;A22439135;20190306;342
15777;A22439135;20190306;342
15778;A26878338;20190306;343
15779;MP_0659870_2925;20190314;343
15780;MP_0659870_2930;20190314;343
15781;MP_0659870_2937;20190314;343
15782;MP_0659870_3002;20190314;343
15783;A26941782;20190214;343
15784;A15618467;20190306;343
15785;A26751088;20190306;343
15786;A25015247;20190306;343
15787;MP_0672428_I18CIA10175n;20190306;343
15788;MP_0124222_130590;20190306;343
15789;MP_0009560_WI18068BRW;20190306;343
15790;MP_0631481_107985;20190306;343
15791;A26238203;20190306;343
15792;A26811619;20190306;343
15793;A11933001;20190306;343
15794;A26878338;20190306;344
15795;A27844802;20190306;344
15796;A27844804;20190306;344
15797;A28322624;20190306;344
15798;A23770307;20190306;344
15799;A23770309;20190306;344
15800;A23770311;20190306;344
15801;A23770313;20190306;344
15802;A23770315;20190306;344
15803;A23770317;20190306;344
15804;A23770321;20190306;344
15805;A26878338;20190306;345
15806;A26198476;20190306;345
15807;A26198488;20190306;345
15808;A26600002;20190306;345
15809;MP_0007300_C00000MJ0280;20190306;345
15810;MP_0007300_C00000MJ0C10;20190306;345
15811;MP_0007300_C00000MJ0C10;20190306;345
15812;A25553203;20190306;345
15813;A25553203;20190306;345
15814;A11595278;20190306;345
15815;A11595278;20190306;345
15816;A27306937;20190306;345
15817;A26942266;20190306;345
15818;MP_0196329_W745700083154098;20190204;346
15819;A20853309;20190204;346
15820;A25512415;20190204;346
15821;A27562234;20190204;346
15822;A27970202;20190306;347
15823;A25979883;20190306;347
15824;A22439135;20190306;347
15825;A25424713;20190306;348
15826;A26896298;20190306;348
15827;A26896298;20190306;348
15828;A25174422;20190306;348
15829;A26198440;20190308;349
15830;A26198476;20190308;349
15831;MP_0012787_201289901GIRLRoB;20190308;349
15832;A26198476;20190306;350
15833;MP_0004797_INW19011TAUPE;20190306;350
15834;A25552968;20190306;350
15835;A26215018;20190306;350
15836;A25879161;20190306;350
15837;A25394822;20190218;351
15838;A26218255;20190218;351
15839;A25324248;20190218;351
15840;A25472016;20190218;351
15841;A25472025;20190218;351
15842;A26086048;20190218;351
15843;A26140909;20190218;351
15844;A26221439;20190218;351
15845;A26221475;20190218;351
15846;A25809584;20190218;351
15847;A27345042;20190218;351
15848;MP_0664086_188044;20190218;351
15849;MP_0664086_188046;20190218;351
15850;A27942208;20190218;351
15851;A28083271;20190218;351
15852;A25324288;20190218;351
15853;MP_0444406_C00000LM544NINO;20190218;351
15854;MP_0444406_C00000LM5S3NINO;20190218;351
15855;MP_0085605_KTEMU4;20190218;351
15856;A26218255;20190306;352
15857;A26424643;20190306;353
15858;A27225328;20190306;353
15859;A28080170;20190306;353
15860;A28083535;20190306;353
15861;A28083885;20190306;353
15862;A26983846;20190306;354
15863;A27960421;20190306;354
15864;A27960487;20190306;354
15865;A26983868;20190216;355
15866;A26150923;20190216;355
15867;A26150934;20190216;355
15868;A26150942;20190216;355
15869;MP_0004797_INW19011TAUPE;20190216;355
15870;A27449922;20190216;355
15871;A27449923;20190216;355
15872;A27449924;20190216;355
15873;A27449930;20190216;355
15874;A27449936;20190216;355
15875;A27449937;20190216;355
15876;MP_0478263_32F7GGNM8L0001;20190216;355
15877;MP_0478263_32S4GTVC3L0001;20190216;355
15878;A26178207;20190216;355
15879;A26150942;20190306;356
15880;A26150942;20190306;357
15881;A27321248;20190306;357
15882;MP_0004797_INW19011TAUPE;20190131;358
15883;A25552968;20190131;358
15884;A25552993;20190131;358
15885;A25553203;20190131;358
15886;A26614989;20190131;358
15887;A27631111;20190306;358
15888;A27631119;20190306;358
15889;MP_0009199_VT01AB10000P3;20190306;358
15890;MP_0009199_VT01AH10000A3;20190306;358
15891;MP_0009199_VT01DA10000Z0;20190306;358
15892;MP_0550715_0074506301;20190306;358
15893;A26185152;20190306;358
15894;A26185166;20190306;358
15895;MP_0001326_JHNK7AALE;20190306;358
15896;MP_0001326_JHNK90625;20190306;358
15897;MP_0001326_JHNP180186;20190306;358
15898;MP_0001326_JHNK40186;20190306;358
15899;A25454885;20190223;358
15900;A25454907;20190223;358
15901;A25454992;20190223;358
15902;A27494096;20190306;358
15903;A25454864;20190131;358
15904;A27494151;20190306;358
15905;A22439135;20190131;358
15906;A26387010;20190306;358
15907;A26387010;20190223;358
15908;MP_0001326_JHNP140625;20190306;358
15909;MP_0001326_JHNP20J0032;20190306;358
15910;A24669321;20190224;359
15911;MP_0566547_5182010;20190306;359
15912;A26386734;20190224;359
15913;A25324271;20190306;360
15914;A25713212;20190306;360
15915;A25552918;20190306;360
15916;A25472025;20190306;360
15917;A23898418;20190306;360
15918;A23749051;20190306;360
15919;A29111212;20190306;360
15920;A27225328;20190306;361
15921;A27225328;20190216;362
15922;A26837892;20190216;362
15923;A20556693;20190216;362
15924;A24245438;20190216;362
15925;A28600464;20190216;362
15926;A27947890;20190216;362
15927;MP_0085605_CFETO4;20190216;362
15928;A29148778;20190216;362
15929;A26796529;20190216;362
15930;A26796566;20190216;362
15931;A28146993;20190216;362
15932;MP_0538405_VN000YX0M8Q;20190216;362
15933;A26709346;20190205;362
15934;A27590766;20190216;362
15935;A26793914;20190216;362
15936;A26795474;20190216;362
15937;A26729003;20190216;362
15938;A25171443;20190121;363
15939;A26867472;20190122;363
15940;A26867472;20190111;363
15941;A25174325;20190111;363
15942;A14871838;20190111;363
15943;A26482809;20190121;363
15944;A26858371;20190121;363
15945;A26858371;20190121;363
15946;MP_0314468_B220110680;20190122;363
15947;MP_0314468_B220111211;20190122;363
15948;MP_0314468_B220111211;20190122;363
15949;MP_0453860_19V040;20190121;363
15950;MP_0314468_B210740121;20190121;363
15951;A29242698;20190121;363
15952;A29242698;20190121;363
15953;MP_0314468_EA10700211;20190121;363
15954;A26857855;20190122;363
15955;A26857855;20190111;363
15956;A26857855;20190122;363
15957;A26857855;20190111;363
15958;A26731204;20190312;363
15959;A26731204;20190306;363
15960;A24847241;20190312;363
15961;A24847241;20190306;363
15962;A26941999;20190122;363
15963;A26941999;20190111;363
15964;A28275349;20190312;363
15965;A28275349;20190306;363
15966;A26694866;20190122;363
15967;A28174244;20190122;363
15968;A12030725;20190122;363
15969;MP_0314468_A111200160a;20190111;363
15970;MP_0314468_A120110276a;20190111;363
15971;MP_0314468_A111300171a;20190111;363
15972;MP_0314468_A111300254a;20190111;363
15973;MP_0314468_A111390126a;20190111;363
15974;MP_0314468_A111390128a;20190111;363
15975;MP_0314468_A111390176a;20190111;363
15976;MP_0314468_A120100135a;20190111;363
